n_proc,avg_bt,var_bt,avg_at,avg_pr,time_quantum,best_algo
6,9.833333333333334,40.47222222222222,6.666666666666667,2.6666666666666665,3,SJF_P
12,14.0,18.0,13.583333333333334,3.25,3,SJF_P
4,12.75,34.6875,14.5,3.5,1,FCFS
6,8.166666666666666,9.13888888888889,11.5,2.5,4,SJF_P
7,12.285714285714286,30.20408163265306,9.0,2.7142857142857144,1,SJF_NP
11,9.909090909090908,52.264462809917354,9.727272727272727,3.1818181818181817,1,SJF_P
4,7.75,51.6875,12.5,3.25,3,SJF_P
10,9.0,23.8,10.6,3.0,4,SJF_P
10,11.2,46.760000000000005,8.6,2.9,4,SJF_P
5,15.6,27.439999999999998,8.8,2.4,1,SJF_P
9,11.444444444444445,30.913580246913583,11.555555555555555,2.4444444444444446,1,SJF_P
7,12.0,38.857142857142854,9.714285714285714,2.5714285714285716,2,SJF_P
6,13.0,22.666666666666668,7.166666666666667,3.1666666666666665,3,SJF_NP
9,10.333333333333334,29.333333333333332,10.555555555555555,3.3333333333333335,1,SJF_P
8,11.125,20.609375,10.25,2.5,2,SJF_P
4,9.5,19.25,11.5,2.25,4,SJF_NP
11,11.727272727272727,22.380165289256198,12.727272727272727,2.6363636363636362,1,SJF_P
8,12.625,31.484375,18.25,2.5,3,SJF_P
5,10.0,33.2,12.2,4.0,1,SJF_P
6,7.833333333333333,23.805555555555554,9.0,2.8333333333333335,1,SJF_P
5,11.2,28.560000000000002,8.4,2.8,4,SJF_NP
12,11.083333333333334,30.243055555555557,10.0,3.1666666666666665,1,SJF_P
8,8.5,58.75,11.375,2.875,4,SJF_P
7,11.714285714285714,41.632653061224495,9.0,3.2857142857142856,2,SJF_P
10,10.7,17.81,11.7,3.5,1,SJF_P
6,9.666666666666666,28.555555555555557,9.333333333333334,2.5,2,SJF_P
9,13.0,37.111111111111114,9.777777777777779,3.6666666666666665,4,SJF_P
4,10.5,22.25,11.0,2.0,4,SJF_NP
6,10.333333333333334,29.555555555555557,12.166666666666666,2.5,1,SJF_P
7,11.428571428571429,17.959183673469386,7.428571428571429,2.5714285714285716,4,SJF_P
5,9.2,18.16,14.2,3.0,3,RR
11,10.818181818181818,45.239669421487605,8.818181818181818,2.727272727272727,2,SJF_P
6,14.166666666666666,24.472222222222225,10.5,2.1666666666666665,4,SJF_P
6,7.166666666666667,13.805555555555555,9.333333333333334,3.8333333333333335,1,SJF_P
12,10.25,21.6875,10.0,2.75,3,SJF_P
4,15.5,20.25,6.75,3.0,2,SJF_P
8,8.625,24.484375,9.125,3.125,1,SJF_P
11,11.272727272727273,20.016528925619834,9.545454545454545,3.3636363636363638,3,SJF_P
8,10.5,20.0,11.625,3.0,2,SJF_NP
9,9.0,19.11111111111111,11.11111111111111,3.0,2,SJF_P
10,14.0,30.2,6.2,2.8,1,SJF_P
11,9.181818181818182,35.421487603305785,8.363636363636363,2.909090909090909,4,SJF_P
12,12.583333333333334,13.243055555555555,10.666666666666666,2.4166666666666665,2,SJF_P
5,8.6,19.04,12.0,2.8,3,RR
6,9.5,29.25,4.5,3.6666666666666665,2,SJF_P
5,14.2,34.96,13.8,2.2,1,SJF_NP
4,7.25,18.1875,10.75,3.0,1,RR
11,10.272727272727273,41.107438016528924,10.727272727272727,2.909090909090909,2,SJF_P
8,12.875,58.109375,10.375,3.5,3,SJF_P
11,9.363636363636363,27.140495867768596,9.636363636363637,2.909090909090909,4,SJF_P
7,9.571428571428571,32.244897959183675,11.857142857142858,3.7142857142857144,2,SJF_P
11,13.454545454545455,29.15702479338843,6.818181818181818,2.909090909090909,4,SJF_P
12,9.5,38.25,9.833333333333334,3.3333333333333335,2,SJF_P
9,12.0,29.555555555555557,6.666666666666667,3.2222222222222223,2,SJF_P
11,11.363636363636363,18.958677685950416,11.181818181818182,3.090909090909091,3,SJF_P
6,11.333333333333334,16.88888888888889,14.5,3.5,2,SJF_P
10,13.5,25.85,14.3,3.0,3,SJF_P
10,8.5,23.25,8.1,3.0,3,SJF_P
5,7.2,27.76,13.2,3.2,3,SJF_P
6,14.333333333333334,26.88888888888889,10.333333333333334,1.8333333333333333,1,SJF_P
5,17.6,3.44,13.4,3.6,4,SJF_P
12,7.416666666666667,28.576388888888886,8.0,3.5833333333333335,2,SJF_P
9,10.333333333333334,31.555555555555557,12.444444444444445,3.2222222222222223,4,SJF_NP
5,13.4,9.440000000000001,9.2,3.8,4,SJF_P
11,10.363636363636363,21.50413223140496,9.636363636363637,3.3636363636363638,1,SJF_NP
6,12.666666666666666,15.555555555555557,12.333333333333334,2.8333333333333335,2,SJF_P
5,9.2,47.36,12.0,2.8,4,SJF_P
9,11.666666666666666,41.111111111111114,8.444444444444445,3.2222222222222223,1,SJF_P
10,11.9,20.09,10.9,3.1,4,SJF_P
4,12.0,2.5,8.25,1.75,4,SJF_NP
5,11.4,41.44,7.6,2.8,1,SJF_P
6,8.0,34.0,9.833333333333334,2.8333333333333335,4,SJF_P
6,11.333333333333334,55.55555555555555,7.5,3.0,3,SJF_P
7,8.285714285714286,40.48979591836735,10.142857142857142,3.5714285714285716,1,SJF_P
6,8.5,14.25,8.0,3.3333333333333335,1,SJF_NP
11,13.909090909090908,34.8099173553719,9.090909090909092,2.3636363636363638,1,SJF_P
9,8.11111111111111,18.76543209876543,13.555555555555555,3.2222222222222223,4,SJF_P
11,10.818181818181818,30.876033057851238,10.363636363636363,3.4545454545454546,2,SJF_P
4,11.25,27.1875,16.5,3.5,3,RR
10,9.5,26.85,12.3,2.3,1,SJF_P
12,7.0,16.333333333333332,11.5,3.5833333333333335,1,SJF_P
6,7.0,9.0,11.833333333333334,3.6666666666666665,4,SJF_P
6,10.5,54.25,7.166666666666667,3.0,2,SJF_P
11,10.727272727272727,22.925619834710744,9.818181818181818,2.727272727272727,3,SJF_P
5,12.6,20.240000000000002,8.2,3.2,3,SJF_P
6,11.166666666666666,8.472222222222223,9.0,3.5,2,SJF_P
7,13.142857142857142,32.97959183673469,10.571428571428571,3.2857142857142856,2,SJF_P
5,13.2,32.56,7.2,3.6,4,SJF_P
10,11.0,18.2,7.8,2.9,1,SJF_P
4,12.5,12.25,16.0,3.75,3,RR
7,9.428571428571429,32.53061224489796,6.857142857142857,3.4285714285714284,3,SJF_P
5,8.0,40.0,9.8,3.8,2,SJF_P
9,10.333333333333334,21.11111111111111,7.888888888888889,2.7777777777777777,1,SJF_P
11,10.636363636363637,28.049586776859506,8.363636363636363,3.090909090909091,4,SJF_P
5,12.0,39.2,10.2,3.4,2,SJF_P
4,15.25,18.6875,10.5,3.75,4,SJF_NP
4,7.0,11.0,5.25,2.25,1,RR
4,7.75,23.1875,7.25,4.5,4,SJF_P
7,9.428571428571429,23.95918367346939,8.428571428571429,2.5714285714285716,2,SJF_P
11,9.454545454545455,28.97520661157025,10.909090909090908,2.3636363636363638,3,SJF_P
11,9.636363636363637,52.776859504132226,9.636363636363637,3.272727272727273,2,SJF_P
9,10.0,30.88888888888889,10.0,3.4444444444444446,3,SJF_P
7,5.285714285714286,10.775510204081632,8.714285714285714,2.4285714285714284,4,SJF_P
10,11.7,26.610000000000003,8.1,2.8,4,SJF_P
7,9.142857142857142,16.97959183673469,9.0,2.4285714285714284,1,SJF_P
9,11.222222222222221,36.172839506172835,10.444444444444445,3.2222222222222223,1,SJF_P
8,6.75,19.1875,12.75,3.375,4,SJF_P
11,12.909090909090908,26.446280991735534,7.181818181818182,2.909090909090909,1,SJF_P
10,12.7,31.610000000000003,12.6,3.1,2,SJF_P
4,11.0,36.5,16.75,2.75,2,RR
4,9.0,31.5,13.0,2.5,2,SJF_P
8,6.875,16.359375,11.5,2.5,4,SJF_P
6,9.0,47.0,10.166666666666666,2.6666666666666665,4,SJF_P
6,9.166666666666666,25.805555555555557,10.0,2.8333333333333335,2,SJF_P
10,8.7,29.410000000000004,12.3,3.1,4,SJF_P
4,9.25,28.6875,13.25,2.75,2,RR
7,11.285714285714286,24.204081632653065,10.285714285714286,2.5714285714285716,2,SJF_P
10,9.7,23.810000000000002,9.5,3.4,2,SJF_NP
4,10.75,25.6875,9.25,2.25,2,SJF_P
12,11.333333333333334,28.722222222222225,12.083333333333334,2.9166666666666665,2,SJF_P
12,14.833333333333334,22.305555555555557,10.0,2.5833333333333335,2,SJF_P
5,11.0,46.8,9.4,2.0,4,SJF_P
10,11.2,37.56,8.9,2.8,2,SJF_P
7,12.857142857142858,33.83673469387755,9.0,3.2857142857142856,2,SJF_P
9,9.666666666666666,28.444444444444443,10.666666666666666,2.6666666666666665,4,SJF_P
4,14.75,12.6875,7.75,4.0,1,SJF_P
6,14.333333333333334,13.555555555555555,9.5,1.5,2,SJF_P
7,8.428571428571429,39.673469387755105,13.142857142857142,2.857142857142857,1,SJF_P
8,12.375,32.984375,12.625,3.125,2,SJF_P
10,10.5,45.65,10.6,2.4,3,SJF_P
6,12.5,11.916666666666666,9.166666666666666,3.8333333333333335,1,SJF_P
7,10.285714285714286,28.489795918367346,12.571428571428571,3.5714285714285716,4,SJF_P
6,9.5,27.916666666666668,7.666666666666667,2.0,4,SJF_P
8,12.0,46.0,8.5,2.875,4,SJF_P
8,10.625,31.734375,12.375,2.875,3,SJF_P
9,10.666666666666666,30.444444444444443,11.88888888888889,2.5555555555555554,4,SJF_P
6,10.666666666666666,10.888888888888888,11.333333333333334,2.8333333333333335,3,SJF_P
12,11.833333333333334,33.30555555555556,12.75,3.0833333333333335,2,SJF_P
12,10.833333333333334,41.97222222222222,11.333333333333334,2.5,3,SJF_P
10,9.9,40.69,8.0,2.0,1,SJF_P
11,13.0,40.54545454545455,9.818181818181818,3.727272727272727,1,SJF_P
10,10.6,12.44,13.6,2.8,2,SJF_P
11,9.909090909090908,13.71900826446281,11.363636363636363,2.6363636363636362,3,SJF_P
9,10.666666666666666,35.55555555555556,6.444444444444445,3.6666666666666665,4,SJF_P
5,6.4,6.640000000000001,8.4,3.2,4,SJF_NP
5,10.4,21.04,13.0,3.4,1,RR
10,10.3,14.01,7.6,3.2,4,SJF_P
7,10.285714285714286,42.204081632653065,11.571428571428571,3.142857142857143,4,SJF_P
5,9.2,24.160000000000004,9.8,3.4,4,SJF_P
7,13.285714285714286,19.346938775510203,11.428571428571429,2.7142857142857144,4,SJF_NP
8,11.125,49.859375,11.75,2.75,1,SJF_P
11,8.909090909090908,34.446280991735534,7.454545454545454,3.1818181818181817,3,SJF_P
9,11.444444444444445,40.91358024691358,8.555555555555555,3.0,2,SJF_P
11,10.272727272727273,28.925619834710744,12.454545454545455,2.4545454545454546,3,SJF_P
9,10.444444444444445,40.24691358024691,10.222222222222221,2.111111111111111,4,SJF_P
10,10.6,15.64,12.6,3.6,3,SJF_P
6,8.333333333333334,17.88888888888889,8.666666666666666,3.5,2,SJF_NP
7,9.0,14.0,12.285714285714286,3.0,4,SJF_P
5,10.2,18.16,8.2,2.8,2,SJF_NP
7,10.142857142857142,40.97959183673469,9.428571428571429,3.142857142857143,2,SJF_P
6,10.833333333333334,23.138888888888886,9.333333333333334,2.3333333333333335,2,SJF_P
8,8.875,32.359375,8.875,2.625,3,SJF_P
5,7.0,19.6,6.2,2.4,1,SJF_P
7,13.714285714285714,26.489795918367346,7.428571428571429,4.142857142857143,3,SJF_P
9,10.333333333333334,24.88888888888889,13.0,2.888888888888889,3,SJF_NP
11,9.181818181818182,36.87603305785124,9.0,3.0,2,SJF_P
5,10.2,21.759999999999998,12.4,3.8,3,RR
11,13.727272727272727,24.925619834710744,11.0,2.272727272727273,1,SJF_P
8,7.625,30.484375,8.5,2.875,4,SJF_P
5,9.8,18.56,9.8,3.2,1,SJF_P
10,11.7,18.810000000000002,11.9,2.6,1,SJF_P
8,9.625,33.734375,8.125,3.0,1,SJF_P
10,13.2,32.36,10.3,3.3,2,SJF_P
7,11.142857142857142,30.69387755102041,12.571428571428571,2.2857142857142856,2,SJF_P
4,13.5,50.25,6.25,3.0,4,SJF_P
9,11.444444444444445,46.69135802469136,11.11111111111111,2.5555555555555554,4,SJF_P
7,10.285714285714286,23.632653061224488,11.714285714285714,3.0,4,SJF_P
6,6.5,14.916666666666666,12.833333333333334,3.3333333333333335,3,SJF_P
12,10.416666666666666,47.576388888888886,12.166666666666666,2.4166666666666665,2,SJF_P
6,10.166666666666666,23.13888888888889,4.666666666666667,2.8333333333333335,1,SJF_P
6,11.833333333333334,30.472222222222225,11.833333333333334,3.5,3,SJF_P
9,9.0,21.555555555555557,11.0,2.2222222222222223,3,SJF_P
6,8.166666666666666,11.138888888888888,13.666666666666666,3.0,4,SJF_P
12,11.75,26.854166666666668,12.416666666666666,2.25,4,SJF_P
10,10.1,27.890000000000004,10.1,3.4,1,SJF_P
7,10.571428571428571,48.816326530612244,14.285714285714286,3.7142857142857144,3,SJF_P
7,9.285714285714286,12.489795918367347,11.285714285714286,3.7142857142857144,1,SJF_P
9,10.0,28.0,7.333333333333333,3.6666666666666665,4,SJF_P
4,14.25,16.1875,9.25,3.75,4,SJF_NP
11,12.181818181818182,23.785123966942148,11.363636363636363,3.3636363636363638,3,SJF_P
7,5.285714285714286,13.63265306122449,8.428571428571429,1.5714285714285714,4,SJF_P
11,13.545454545454545,23.702479338842974,13.0,2.909090909090909,2,SJF_P
7,11.0,16.571428571428573,8.714285714285714,2.0,1,SJF_P
12,7.416666666666667,13.409722222222221,9.833333333333334,3.25,2,SJF_P
8,10.5,13.25,11.75,2.0,1,SJF_P
12,10.333333333333334,22.722222222222225,10.25,2.5,2,SJF_P
4,16.75,11.6875,6.75,3.0,4,SJF_P
4,6.0,9.0,12.5,3.0,4,RR
5,11.8,24.560000000000002,7.0,3.4,4,SJF_P
7,8.428571428571429,25.102040816326532,8.142857142857142,3.142857142857143,1,SJF_P
5,9.6,25.839999999999996,1.4,1.8,4,SJF_NP
7,10.0,32.857142857142854,8.857142857142858,3.0,2,SJF_P
4,10.25,34.6875,16.75,2.0,1,PRIO_NP
8,11.875,15.359375,7.875,3.375,1,SJF_P
7,11.0,26.0,5.0,3.5714285714285716,3,SJF_P
10,9.2,34.160000000000004,13.7,2.9,4,SJF_P
6,10.333333333333334,25.88888888888889,16.833333333333332,3.5,4,RR
12,8.833333333333334,50.80555555555555,6.75,3.25,4,SJF_P
5,15.0,26.0,10.0,3.4,3,SJF_P
9,11.333333333333334,28.22222222222222,10.11111111111111,3.2222222222222223,4,SJF_P
11,9.363636363636363,35.50413223140496,11.454545454545455,3.3636363636363638,2,SJF_P
5,12.0,25.6,9.2,3.4,4,SJF_P
12,11.166666666666666,31.305555555555557,10.916666666666666,2.8333333333333335,3,SJF_NP
10,12.6,31.840000000000003,9.7,2.5,3,SJF_NP
10,11.4,14.64,7.8,2.5,1,SJF_P
5,11.2,38.56,10.4,4.2,1,SJF_P
6,11.5,41.583333333333336,8.833333333333334,2.1666666666666665,2,SJF_P
12,10.333333333333334,39.22222222222222,5.666666666666667,3.1666666666666665,1,SJF_P
4,13.5,27.25,6.5,1.75,4,SJF_P
5,11.2,29.76,10.4,2.2,2,SJF_P
11,7.636363636363637,24.049586776859506,12.272727272727273,2.8181818181818183,4,SJF_P
11,7.2727272727272725,21.471074380165287,11.363636363636363,3.0,4,SJF_P
7,11.714285714285714,11.918367346938776,10.285714285714286,2.0,4,SJF_P
6,10.5,14.25,13.333333333333334,3.5,2,SJF_P
5,9.2,36.160000000000004,12.8,2.2,3,SJF_P
7,10.571428571428571,49.95918367346939,12.142857142857142,3.857142857142857,4,SJF_P
5,5.8,7.359999999999999,12.0,3.4,4,SJF_P
11,11.727272727272727,34.3801652892562,12.454545454545455,2.3636363636363638,2,SJF_P
6,13.166666666666666,35.80555555555556,15.166666666666666,2.3333333333333335,2,PRIO_NP
7,11.285714285714286,40.204081632653065,8.714285714285714,3.142857142857143,3,SJF_P
9,11.0,29.77777777777778,10.88888888888889,3.0,1,SJF_P
12,8.583333333333334,37.74305555555556,8.916666666666666,2.5833333333333335,3,SJF_P
4,10.5,27.25,10.75,2.75,1,SJF_P
5,8.6,13.84,16.0,3.2,3,SJF_P
11,11.818181818181818,27.966942148760328,7.818181818181818,2.727272727272727,3,SJF_P
8,8.5,34.0,10.375,3.875,4,SJF_P
12,13.833333333333334,26.13888888888889,9.5,3.0833333333333335,1,SJF_P
12,11.333333333333334,24.722222222222225,9.083333333333334,3.25,3,SJF_P
6,6.5,9.583333333333334,7.166666666666667,4.0,2,SJF_P
10,12.0,33.8,8.1,3.8,3,SJF_P
9,11.444444444444445,41.58024691358025,9.88888888888889,2.7777777777777777,4,SJF_P
8,9.375,35.234375,11.875,2.625,1,SJF_P
11,13.0,29.636363636363637,8.454545454545455,3.090909090909091,2,SJF_P
7,12.571428571428571,16.24489795918367,11.142857142857142,2.2857142857142856,3,PRIO_NP
4,9.25,24.6875,11.5,2.0,4,SJF_P
12,10.333333333333334,18.555555555555554,8.0,3.25,4,SJF_P
10,12.7,31.810000000000002,8.4,2.5,2,SJF_P
11,9.0,31.818181818181817,13.454545454545455,2.5454545454545454,1,SJF_P
9,9.777777777777779,14.839506172839505,13.0,3.3333333333333335,1,SJF_P
5,17.2,9.76,7.8,2.6,4,SJF_P
6,9.333333333333334,9.88888888888889,9.666666666666666,3.3333333333333335,4,SJF_NP
11,13.818181818181818,24.694214876033058,7.909090909090909,2.5454545454545454,4,SJF_P
7,11.0,34.0,12.0,3.4285714285714284,4,SJF_P
11,12.818181818181818,27.421487603305785,9.363636363636363,3.0,4,SJF_P
12,9.833333333333334,44.638888888888886,8.666666666666666,2.75,1,SJF_P
12,11.083333333333334,20.90972222222222,11.333333333333334,2.9166666666666665,2,SJF_NP
6,9.833333333333334,48.47222222222222,9.666666666666666,3.0,4,SJF_P
6,12.166666666666666,19.47222222222222,13.333333333333334,2.1666666666666665,3,SJF_P
5,9.4,13.040000000000001,8.0,2.8,3,SJF_P
4,11.0,12.5,14.75,3.25,2,RR
5,11.2,41.36,6.2,3.0,2,SJF_P
5,11.6,54.239999999999995,9.2,3.2,1,SJF_P
10,9.7,21.41,10.2,2.7,2,SJF_P
10,10.9,14.49,10.2,3.2,1,SJF_P
4,6.75,36.1875,11.25,3.25,2,SJF_P
7,13.857142857142858,24.408163265306122,9.857142857142858,3.4285714285714284,2,SJF_P
10,13.8,27.560000000000002,9.3,2.5,3,SJF_P
7,11.142857142857142,48.40816326530613,9.142857142857142,3.857142857142857,3,SJF_P
7,12.142857142857142,27.836734693877553,12.571428571428571,2.7142857142857144,4,SJF_P
10,9.4,20.04,12.0,3.4,4,SJF_P
4,11.25,19.6875,10.75,2.5,4,SJF_P
4,14.75,5.1875,11.0,3.0,2,SJF_NP
6,12.833333333333334,49.138888888888886,9.833333333333334,3.6666666666666665,3,SJF_P
7,10.857142857142858,21.836734693877553,10.285714285714286,2.857142857142857,3,SJF_P
6,10.666666666666666,31.222222222222225,12.0,3.6666666666666665,1,SJF_P
8,8.0,18.75,9.875,2.875,4,SJF_P
7,12.142857142857142,29.551020408163264,7.428571428571429,2.5714285714285716,2,SJF_P
8,6.5,9.0,11.0,2.625,4,SJF_P
4,10.0,33.5,11.25,4.25,3,SJF_P
6,13.5,18.583333333333332,8.5,3.6666666666666665,4,SJF_P
11,7.636363636363637,18.77685950413223,8.636363636363637,3.0,3,SJF_P
6,9.666666666666666,37.55555555555556,8.833333333333334,2.8333333333333335,2,SJF_P
8,10.25,41.1875,12.625,2.375,1,SJF_P
11,8.454545454545455,19.520661157024794,10.090909090909092,2.272727272727273,1,SJF_P
11,7.7272727272727275,29.107438016528928,10.090909090909092,3.0,3,SJF_P
6,8.333333333333334,41.888888888888886,7.666666666666667,4.333333333333333,4,SJF_P
4,10.0,30.5,10.5,2.25,4,SJF_P
12,10.0,22.5,12.0,2.6666666666666665,2,SJF_P
8,11.75,27.4375,11.375,2.625,4,SJF_P
10,9.9,43.49,12.4,3.8,3,SJF_P
6,6.666666666666667,33.55555555555555,6.166666666666667,2.3333333333333335,4,SJF_P
6,13.666666666666666,24.88888888888889,10.0,3.6666666666666665,4,SJF_P
12,9.5,22.75,6.75,2.4166666666666665,4,SJF_P
10,10.1,30.490000000000002,8.5,2.1,3,SJF_P
4,15.0,17.0,11.5,2.25,1,SJF_P
12,11.583333333333334,20.90972222222222,7.166666666666667,3.0,4,SJF_P
5,13.0,29.2,6.8,2.6,4,SJF_P
5,13.4,34.239999999999995,9.4,1.4,4,SJF_P
8,15.125,11.609375,9.125,2.875,2,SJF_P
5,13.2,11.76,12.4,3.8,2,SJF_P
5,10.0,26.8,8.0,3.0,1,SJF_P
8,11.625,16.234375,11.5,2.875,3,SJF_P
11,9.454545454545455,40.611570247933884,11.181818181818182,2.6363636363636362,1,SJF_P
11,14.454545454545455,27.88429752066116,10.181818181818182,3.727272727272727,4,SJF_P
6,9.5,20.916666666666668,9.333333333333334,2.3333333333333335,4,SJF_NP
9,11.777777777777779,30.17283950617284,10.777777777777779,3.2222222222222223,4,SJF_P
10,12.4,28.24,8.7,2.4,1,SJF_NP
4,11.0,38.0,11.25,3.25,2,SJF_P
5,10.0,35.6,5.4,2.2,3,SJF_P
10,11.1,33.489999999999995,9.4,2.1,3,SJF_P
9,10.555555555555555,35.358024691358025,7.666666666666667,3.4444444444444446,4,SJF_P
6,12.166666666666666,27.138888888888886,11.666666666666666,2.3333333333333335,1,SJF_P
5,14.0,19.2,14.4,4.0,3,SJF_NP
7,12.571428571428571,21.387755102040817,6.285714285714286,3.2857142857142856,2,SJF_P
10,13.8,21.96,12.5,3.0,2,SJF_P
10,11.4,23.04,9.3,3.3,1,SJF_P
11,8.181818181818182,24.512396694214875,12.636363636363637,3.1818181818181817,3,SJF_P
10,9.4,30.440000000000005,9.2,2.9,2,SJF_P
4,9.75,46.1875,10.0,2.75,2,RR
5,10.0,37.2,9.0,2.8,2,SJF_P
9,12.555555555555555,22.246913580246915,9.88888888888889,3.111111111111111,1,SJF_P
9,10.444444444444445,29.80246913580247,10.555555555555555,2.7777777777777777,3,SJF_P
9,9.11111111111111,8.543209876543209,8.666666666666666,2.6666666666666665,4,SJF_P
5,10.8,36.96,6.0,3.2,1,SJF_P
8,10.0,28.0,11.25,3.25,4,SJF_P
10,11.7,26.21,10.5,3.0,4,SJF_P
10,15.0,14.2,13.1,2.7,2,SJF_P
5,12.2,58.56,10.4,2.4,2,SJF_P
10,9.1,31.689999999999998,9.8,3.5,3,SJF_P
7,15.428571428571429,15.387755102040815,8.285714285714286,2.5714285714285716,4,SJF_NP
9,14.333333333333334,17.11111111111111,10.333333333333334,2.6666666666666665,1,SJF_P
7,14.428571428571429,33.95918367346939,12.142857142857142,2.5714285714285716,4,SJF_P
10,11.2,35.760000000000005,10.1,3.9,1,SJF_P
11,11.636363636363637,19.140495867768593,9.636363636363637,3.5454545454545454,2,SJF_P
8,11.375,30.734375,11.125,3.625,2,SJF_P
5,16.4,3.84,10.0,3.0,3,SJF_P
4,6.75,24.1875,11.75,2.75,1,SJF_P
10,8.6,39.440000000000005,10.1,2.6,2,SJF_P
11,10.0,15.272727272727273,11.181818181818182,3.5454545454545454,2,SJF_P
12,11.166666666666666,15.805555555555555,8.416666666666666,2.8333333333333335,3,SJF_P
5,4.6,2.2399999999999998,7.2,3.2,3,SJF_P
8,14.625,24.734375,12.875,2.625,1,SJF_P
11,7.454545454545454,28.611570247933887,9.818181818181818,3.1818181818181817,2,SJF_P
8,11.625,25.234375,13.25,3.0,4,SJF_P
11,8.0,29.454545454545453,8.818181818181818,3.0,3,SJF_P
11,11.818181818181818,28.694214876033058,11.181818181818182,2.4545454545454546,1,SJF_P
6,14.666666666666666,18.88888888888889,8.166666666666666,2.3333333333333335,4,SJF_NP
12,12.0,37.0,12.25,2.9166666666666665,3,SJF_P
8,12.0,24.75,10.75,3.5,2,SJF_P
5,11.4,34.64,9.8,2.8,2,SJF_P
4,5.5,16.25,6.75,3.25,2,RR
7,8.428571428571429,19.387755102040817,11.714285714285714,2.7142857142857144,1,SJF_P
5,9.0,22.0,13.2,2.2,2,SJF_P
7,12.142857142857142,31.836734693877553,8.857142857142858,2.857142857142857,1,SJF_P
6,8.166666666666666,12.805555555555555,9.5,3.1666666666666665,4,SJF_P
9,10.444444444444445,30.469135802469136,14.333333333333334,3.4444444444444446,1,SJF_P
8,10.0,50.0,8.5,2.875,1,SJF_P
12,10.5,37.416666666666664,9.0,2.0,1,SJF_P
9,10.222222222222221,43.95061728395061,10.555555555555555,2.5555555555555554,2,SJF_P
4,12.5,36.75,11.25,2.75,3,SJF_P
9,13.333333333333334,33.333333333333336,9.555555555555555,2.7777777777777777,3,SJF_P
8,11.25,30.9375,8.75,3.0,2,SJF_P
5,14.4,33.839999999999996,8.8,2.2,3,SJF_P
7,11.0,35.42857142857143,9.571428571428571,3.142857142857143,3,SJF_P
9,9.222222222222221,29.950617283950617,11.444444444444445,3.2222222222222223,4,SJF_P
4,11.5,14.75,9.5,2.0,3,SJF_P
12,10.25,42.520833333333336,7.166666666666667,2.75,3,SJF_P
11,9.272727272727273,30.74380165289256,11.636363636363637,2.5454545454545454,3,SJF_P
9,9.333333333333334,37.333333333333336,9.333333333333334,2.7777777777777777,3,SJF_P
8,12.75,46.4375,12.25,2.75,2,SJF_P
11,8.909090909090908,38.264462809917354,11.181818181818182,2.727272727272727,1,SJF_P
4,8.0,51.5,6.25,3.0,3,SJF_P
4,9.5,42.75,8.25,2.0,4,RR
8,12.0,32.25,6.75,3.75,2,SJF_P
9,12.88888888888889,23.20987654320988,9.444444444444445,2.7777777777777777,4,SJF_NP
10,10.3,43.410000000000004,13.0,2.7,4,SJF_P
6,7.5,15.25,10.0,3.0,4,SJF_P
12,9.75,14.520833333333334,7.583333333333333,2.3333333333333335,3,SJF_P
6,13.666666666666666,24.88888888888889,12.833333333333334,4.166666666666667,3,SJF_NP
12,11.166666666666666,38.13888888888889,7.916666666666667,2.6666666666666665,4,SJF_P
7,10.142857142857142,40.122448979591844,5.428571428571429,2.7142857142857144,1,SJF_P
4,10.75,27.6875,6.25,2.75,3,SJF_P
6,15.666666666666666,13.888888888888888,8.666666666666666,3.6666666666666665,3,SJF_P
9,10.88888888888889,29.876543209876544,11.11111111111111,3.6666666666666665,1,SJF_P
6,6.5,20.583333333333332,14.333333333333334,3.0,2,SJF_P
12,12.333333333333334,19.88888888888889,10.416666666666666,2.5,4,SJF_P
9,6.666666666666667,26.666666666666668,8.777777777777779,3.4444444444444446,2,SJF_P
12,10.083333333333334,28.243055555555554,8.75,2.4166666666666665,4,SJF_P
5,11.8,48.96,5.6,3.0,1,SJF_P
4,13.5,10.25,9.5,3.25,2,SJF_P
5,12.2,44.56,13.6,3.2,2,PRIO_NP
8,8.25,31.6875,9.5,3.0,3,SJF_P
9,10.777777777777779,10.839506172839506,12.444444444444445,2.3333333333333335,3,SJF_P
7,7.428571428571429,36.816326530612244,15.285714285714286,3.2857142857142856,3,SJF_P
7,8.571428571428571,27.95918367346939,12.142857142857142,3.7142857142857144,4,SJF_P
9,11.555555555555555,39.58024691358025,9.666666666666666,3.2222222222222223,4,SJF_P
5,8.4,44.24,12.6,3.6,4,SJF_P
4,6.5,31.25,10.5,3.25,1,RR
12,11.5,23.75,7.166666666666667,3.5,1,SJF_P
10,10.3,21.21,10.3,2.7,2,SJF_NP
4,8.5,27.25,7.0,3.0,1,RR
4,5.25,10.6875,12.25,2.25,1,SJF_P
6,13.833333333333334,1.1388888888888888,9.5,2.6666666666666665,3,SJF_P
12,13.083333333333334,23.743055555555557,11.583333333333334,3.0,4,SJF_P
5,12.2,47.760000000000005,9.6,2.4,2,SJF_P
6,8.5,28.583333333333332,14.0,2.3333333333333335,1,SJF_P
5,12.2,39.760000000000005,9.2,3.2,3,SJF_P
4,10.75,30.6875,13.25,2.5,4,SJF_P
10,10.0,42.0,8.7,2.8,1,SJF_P
